"district_name","period","date","year","region_name","pfpr"
"Kween District",201508,2015-08-01,"2015","Bugisu",0.12524933226229
"Kween District",201509,2015-09-01,"2015","Bugisu",0.103695854585633
"Kween District",201510,2015-10-01,"2015","Bugisu",0.112403239225009
"Kween District",201511,2015-11-01,"2015","Bugisu",0.138963999313426
"Kween District",201512,2015-12-01,"2015","Bugisu",0.0714905960367735
"Kween District",201507,2015-07-01,"2015","Bugisu",0.114562312407696
"Bulambuli District",201506,2015-06-01,"2015","Bugisu",0.170393645312433
"Bulambuli District",201509,2015-09-01,"2015","Bugisu",0.152094311271498
"Bulambuli District",201510,2015-10-01,"2015","Bugisu",0.127430808930342
"Bulambuli District",201512,2015-12-01,"2015","Bugisu",0.135133336503426
"Bulambuli District",201507,2015-07-01,"2015","Bugisu",0.185450379383077
"Bulambuli District",201508,2015-08-01,"2015","Bugisu",0.138564114085208
"Bulambuli District",201511,2015-11-01,"2015","Bugisu",0.106016357229461
"Kapchorwa District",201506,2015-06-01,"2015","Bugisu",0.13159005553213
"Kapchorwa District",201509,2015-09-01,"2015","Bugisu",0.140869488817761
"Kapchorwa District",201510,2015-10-01,"2015","Bugisu",0.149170813673033
"Kapchorwa District",201512,2015-12-01,"2015","Bugisu",0.137189655261574
"Kapchorwa District",201507,2015-07-01,"2015","Bugisu",0.110702630199469
"Kapchorwa District",201508,2015-08-01,"2015","Bugisu",0.128358708770593
"Kapchorwa District",201511,2015-11-01,"2015","Bugisu",0.0810060558653088
"Bukwo District",201507,2015-07-01,"2015","Bugisu",0.0208689305160284
"Bukwo District",201508,2015-08-01,"2015","Bugisu",0.0154238262148224
"Bukwo District",201510,2015-10-01,"2015","Bugisu",0.0655320353267493
"Bukwo District",201506,2015-06-01,"2015","Bugisu",0.0205044619389621
"Bukwo District",201509,2015-09-01,"2015","Bugisu",0.0415367064036998
"Bukwo District",201511,2015-11-01,"2015","Bugisu",0.0494616793342117
"Bukwo District",201512,2015-12-01,"2015","Bugisu",0.0354264959732244
"Amudat District",201506,2015-06-01,"2015","Karamoja",0.553318139409668
"Amudat District",201509,2015-09-01,"2015","Karamoja",0.355993662209263
"Amudat District",201511,2015-11-01,"2015","Karamoja",0.483386227484427
"Amudat District",201512,2015-12-01,"2015","Karamoja",0.348268391209154
"Rubirizi District",201508,2015-08-01,"2015","Ankole",0.12148057167765
"Rubirizi District",201511,2015-11-01,"2015","Ankole",0.228203301217493
"Rubirizi District",201512,2015-12-01,"2015","Ankole",0.253182532064827
"Rubirizi District",201506,2015-06-01,"2015","Ankole",0.172304181874553
"Rubirizi District",201507,2015-07-01,"2015","Ankole",0.210939167678945
"Rubirizi District",201509,2015-09-01,"2015","Ankole",0.149224632179525
"Rubirizi District",201510,2015-10-01,"2015","Ankole",0.161764419743406
"Lamwo District",201506,2015-06-01,"2015","Acholi",0.522078661642261
"Lamwo District",201507,2015-07-01,"2015","Acholi",0.515447181827125
"Lamwo District",201508,2015-08-01,"2015","Acholi",0.523259576922694
"Lamwo District",201509,2015-09-01,"2015","Acholi",0.509363155039202
"Lamwo District",201510,2015-10-01,"2015","Acholi",0.504371487276085
"Lamwo District",201511,2015-11-01,"2015","Acholi",0.512311778284749
"Lamwo District",201512,2015-12-01,"2015","Acholi",0.471607447366026
"Gulu District",201506,2015-06-01,"2015","Acholi",0.273070777267238
"Gulu District",201507,2015-07-01,"2015","Acholi",0.253656763437613
"Gulu District",201509,2015-09-01,"2015","Acholi",0.26274711217526
"Gulu District",201510,2015-10-01,"2015","Acholi",0.241347451258822
"Gulu District",201511,2015-11-01,"2015","Acholi",0.2960399671343
"Gulu District",201512,2015-12-01,"2015","Acholi",0.286326384467684
"Gulu District",201508,2015-08-01,"2015","Acholi",0.289118875888502
"Pader District",201506,2015-06-01,"2015","Acholi",0.274015634773023
"Pader District",201507,2015-07-01,"2015","Acholi",0.307638043055676
"Pader District",201508,2015-08-01,"2015","Acholi",0.276129966469811
"Pader District",201509,2015-09-01,"2015","Acholi",0.276213320418908
"Pader District",201510,2015-10-01,"2015","Acholi",0.294503750332392
"Pader District",201511,2015-11-01,"2015","Acholi",0.344710454768257
"Pader District",201512,2015-12-01,"2015","Acholi",0.354579679336953
"Gulu City",201506,2015-06-01,"2015","Acholi",0.222626344453591
"Gulu City",201507,2015-07-01,"2015","Acholi",0.198242461204401
"Gulu City",201508,2015-08-01,"2015","Acholi",0.217848043182299
"Gulu City",201509,2015-09-01,"2015","Acholi",0.213371748192798
"Gulu City",201510,2015-10-01,"2015","Acholi",0.20076585497747
"Gulu City",201511,2015-11-01,"2015","Acholi",0.276319381548573
"Gulu City",201512,2015-12-01,"2015","Acholi",0.306558447740637
"Omoro District",201506,2015-06-01,"2015","Acholi",0.200889319884037
"Omoro District",201507,2015-07-01,"2015","Acholi",0.24998290871842
"Omoro District",201508,2015-08-01,"2015","Acholi",0.263650673970005
"Omoro District",201509,2015-09-01,"2015","Acholi",0.287814591864155
"Omoro District",201510,2015-10-01,"2015","Acholi",0.272435691871154
"Omoro District",201511,2015-11-01,"2015","Acholi",0.260742323258536
"Omoro District",201512,2015-12-01,"2015","Acholi",0.288084702466408
"Nwoya District",201506,2015-06-01,"2015","Acholi",0.383855663480058
"Nwoya District",201507,2015-07-01,"2015","Acholi",0.388881010841475
"Nwoya District",201508,2015-08-01,"2015","Acholi",0.443248673888876
"Nwoya District",201509,2015-09-01,"2015","Acholi",0.43734149378806
"Nakaseke District",201506,2015-06-01,"2015","North Central",0.158846902737879
"Nakaseke District",201507,2015-07-01,"2015","North Central",0.16627425627714
"Nakaseke District",201508,2015-08-01,"2015","North Central",0.14702821374556
"Nakaseke District",201509,2015-09-01,"2015","North Central",0.125622802740526
"Nakaseke District",201510,2015-10-01,"2015","North Central",0.122185611288822
"Nakaseke District",201511,2015-11-01,"2015","North Central",0.157624292659377
"Nakaseke District",201512,2015-12-01,"2015","North Central",0.141587436154538
"Luwero District",201506,2015-06-01,"2015","North Central",0.182156089944364
"Luwero District",201507,2015-07-01,"2015","North Central",0.196362082605165
"Luwero District",201508,2015-08-01,"2015","North Central",0.216452627616047
"Luwero District",201509,2015-09-01,"2015","North Central",0.194965520682535
"Luwero District",201510,2015-10-01,"2015","North Central",0.21768910752426
"Luwero District",201511,2015-11-01,"2015","North Central",0.245478099911543
"Luwero District",201512,2015-12-01,"2015","North Central",0.243939151943673
"Mityana District",201506,2015-06-01,"2015","North Central",0.0736442167914428
"Mityana District",201507,2015-07-01,"2015","North Central",0.0849030685451811
"Mityana District",201508,2015-08-01,"2015","North Central",0.0957597216821483
"Mityana District",201509,2015-09-01,"2015","North Central",0.0942759273214526
"Mityana District",201510,2015-10-01,"2015","North Central",0.106256553667619
"Mityana District",201511,2015-11-01,"2015","North Central",0.104155060313144
"Mityana District",201512,2015-12-01,"2015","North Central",0.106604143272089
"Wakiso District",201506,2015-06-01,"2015","South Central",0.115841927419436
"Wakiso District",201507,2015-07-01,"2015","South Central",0.130574765190287
"Wakiso District",201508,2015-08-01,"2015","South Central",0.128103479413642
"Wakiso District",201509,2015-09-01,"2015","South Central",0.122873428485737
"Wakiso District",201510,2015-10-01,"2015","South Central",0.113062473600439
"Wakiso District",201512,2015-12-01,"2015","South Central",0.133947026870413
"Wakiso District",201511,2015-11-01,"2015","South Central",0.151738643754082
"Mukono District",201506,2015-06-01,"2015","North Central",0.203474830656995
"Mukono District",201507,2015-07-01,"2015","North Central",0.214496976857003
"Mukono District",201508,2015-08-01,"2015","North Central",0.182794495316262
"Mukono District",201510,2015-10-01,"2015","North Central",0.223059410441973
"Mukono District",201511,2015-11-01,"2015","North Central",0.192003296595088
"Mukono District",201512,2015-12-01,"2015","North Central",0.202984339666056
"Mukono District",201509,2015-09-01,"2015","North Central",0.219147268772759
"Kampala District",201506,2015-06-01,"2015","Kampala",0.0670818125998235
"Kampala District",201507,2015-07-01,"2015","Kampala",0.0707370593599813
"Kampala District",201508,2015-08-01,"2015","Kampala",0.0666317695296786
"Kampala District",201509,2015-09-01,"2015","Kampala",0.0642232859742425
"Kampala District",201510,2015-10-01,"2015","Kampala",0.0559033839786348
"Kampala District",201511,2015-11-01,"2015","Kampala",0.0638630341266006
"Kampala District",201512,2015-12-01,"2015","Kampala",0.0596847502020125
"Mpigi District",201506,2015-06-01,"2015","South Central",0.155679082716333
"Mpigi District",201507,2015-07-01,"2015","South Central",0.158957284972644
"Mpigi District",201508,2015-08-01,"2015","South Central",0.163267895652986
"Mpigi District",201509,2015-09-01,"2015","South Central",0.156777821089903
"Mpigi District",201510,2015-10-01,"2015","South Central",0.148011995955211
"Mpigi District",201511,2015-11-01,"2015","South Central",0.150969993501424
"Mpigi District",201512,2015-12-01,"2015","South Central",0.146416065811554
"Butambala District",201508,2015-08-01,"2015","South Central",0.267679732752006
"Butambala District",201509,2015-09-01,"2015","South Central",0.28032254841107
"Butambala District",201510,2015-10-01,"2015","South Central",0.250157394564929
"Butambala District",201506,2015-06-01,"2015","South Central",0.19237298506434
"Butambala District",201507,2015-07-01,"2015","South Central",0.179422641872978
"Butambala District",201511,2015-11-01,"2015","South Central",0.235267447731446
"Butambala District",201512,2015-12-01,"2015","South Central",0.256579318849128
"Gomba District",201506,2015-06-01,"2015","South Central",0.13427968377083
"Gomba District",201507,2015-07-01,"2015","South Central",0.147407583702239
"Gomba District",201508,2015-08-01,"2015","South Central",0.165276027223126
"Gomba District",201509,2015-09-01,"2015","South Central",0.150704759452597
"Gomba District",201510,2015-10-01,"2015","South Central",0.164700727215767
"Gomba District",201511,2015-11-01,"2015","South Central",0.196954819117563
"Gomba District",201512,2015-12-01,"2015","South Central",0.209994470101089
"Buikwe District",201506,2015-06-01,"2015","North Central",0.282738176669569
"Buikwe District",201507,2015-07-01,"2015","North Central",0.310780238696203
"Buikwe District",201509,2015-09-01,"2015","North Central",0.343390343553349
"Buikwe District",201510,2015-10-01,"2015","North Central",0.345384726923056
"Buikwe District",201511,2015-11-01,"2015","North Central",0.341563654793699
"Buikwe District",201512,2015-12-01,"2015","North Central",0.359800741342629
"Oyam District",201506,2015-06-01,"2015","Lango",0.344343475952398
"Oyam District",201507,2015-07-01,"2015","Lango",0.391716097728743
"Oyam District",201508,2015-08-01,"2015","Lango",0.448795320926476
"Oyam District",201509,2015-09-01,"2015","Lango",0.525214351216663
"Oyam District",201511,2015-11-01,"2015","Lango",0.536614742868691
"Oyam District",201510,2015-10-01,"2015","Lango",0.496603861723472
"Oyam District",201512,2015-12-01,"2015","Lango",0.529917938049943
"Lira District",201506,2015-06-01,"2015","Lango",0.231007004704902
"Lira District",201507,2015-07-01,"2015","Lango",0.282011546640245
"Lira District",201508,2015-08-01,"2015","Lango",0.336547887520053
"Lira District",201509,2015-09-01,"2015","Lango",0.329347788048248
"Lira District",201511,2015-11-01,"2015","Lango",0.409339142142542
"Kole District",201506,2015-06-01,"2015","Lango",0.386894295721854
"Kole District",201507,2015-07-01,"2015","Lango",0.345807667791261
"Kole District",201508,2015-08-01,"2015","Lango",0.427913519110932
"Kole District",201509,2015-09-01,"2015","Lango",0.436666110685832
"Kole District",201510,2015-10-01,"2015","Lango",0.460617735769532
"Kole District",201511,2015-11-01,"2015","Lango",0.409539897813482
"Kole District",201512,2015-12-01,"2015","Lango",0.425210942040424
"Lira District",201510,2015-10-01,"2015","Lango",0.381742518645894
"Lira District",201512,2015-12-01,"2015","Lango",0.419738348131935
"Lira City",201506,2015-06-01,"2015","Lango",0.214260304718892
"Lira City",201507,2015-07-01,"2015","Lango",0.20083722440167
"Lira City",201508,2015-08-01,"2015","Lango",0.266668146342115
"Lira City",201509,2015-09-01,"2015","Lango",0.251316351659237
"Lira City",201510,2015-10-01,"2015","Lango",0.313293234636255
"Lira City",201511,2015-11-01,"2015","Lango",0.294897704962394
"Lira City",201512,2015-12-01,"2015","Lango",0.336645506326326
"Apac District",201506,2015-06-01,"2015","Lango",0.524115110367532
"Apac District",201507,2015-07-01,"2015","Lango",0.491286740133356
"Apac District",201508,2015-08-01,"2015","Lango",0.609399048144075
"Apac District",201509,2015-09-01,"2015","Lango",0.641694063396881
"Apac District",201510,2015-10-01,"2015","Lango",0.68209130147394
"Apac District",201511,2015-11-01,"2015","Lango",0.617590269425763
"Apac District",201512,2015-12-01,"2015","Lango",0.687661498260566
"Kwania District",201506,2015-06-01,"2015","Lango",0.422364162100039
"Kwania District",201507,2015-07-01,"2015","Lango",0.500141668714394
"Kwania District",201508,2015-08-01,"2015","Lango",0.524468227937314
"Kwania District",201509,2015-09-01,"2015","Lango",0.540677233459711
"Kwania District",201510,2015-10-01,"2015","Lango",0.589679638505851
"Kwania District",201511,2015-11-01,"2015","Lango",0.581248922302791
"Kwania District",201512,2015-12-01,"2015","Lango",0.575685907508024
"Dokolo District",201506,2015-06-01,"2015","Lango",0.0683598561948756
"Dokolo District",201507,2015-07-01,"2015","Lango",0.0578740936916417
"Dokolo District",201508,2015-08-01,"2015","Lango",0.0848795215869251
"Dokolo District",201509,2015-09-01,"2015","Lango",0.0707321888999917
"Dokolo District",201510,2015-10-01,"2015","Lango",0.0854032869371541
"Dokolo District",201511,2015-11-01,"2015","Lango",0.0858386743588942
"Dokolo District",201512,2015-12-01,"2015","Lango",0.105938724058234
"Alebtong District",201506,2015-06-01,"2015","Lango",0.310156348041381
"Alebtong District",201507,2015-07-01,"2015","Lango",0.292628609489336
"Alebtong District",201508,2015-08-01,"2015","Lango",0.270827558801692
"Alebtong District",201509,2015-09-01,"2015","Lango",0.314299389293357
"Alebtong District",201510,2015-10-01,"2015","Lango",0.323821003985197
"Alebtong District",201511,2015-11-01,"2015","Lango",0.322835029282116
"Alebtong District",201512,2015-12-01,"2015","Lango",0.31632737915202
"Koboko District",201506,2015-06-01,"2015","West Nile",0.184292459470329
"Koboko District",201507,2015-07-01,"2015","West Nile",0.185826801560683
"Koboko District",201508,2015-08-01,"2015","West Nile",0.211496263271188
"Koboko District",201509,2015-09-01,"2015","West Nile",0.200487398831493
"Koboko District",201510,2015-10-01,"2015","West Nile",0.201307023755169
"Koboko District",201511,2015-11-01,"2015","West Nile",0.180154695597199
"Koboko District",201512,2015-12-01,"2015","West Nile",0.182426498513967
"Terego District",201508,2015-08-01,"2015","West Nile",0.338859965243267
"Terego District",201509,2015-09-01,"2015","West Nile",0.364822323106408
"Terego District",201510,2015-10-01,"2015","West Nile",0.418285502013936
"Terego District",201512,2015-12-01,"2015","West Nile",0.412803243272028
"Terego District",201506,2015-06-01,"2015","West Nile",0.298545073016861
"Terego District",201511,2015-11-01,"2015","West Nile",0.418917058257017
"Maracha District",201508,2015-08-01,"2015","West Nile",0.34229043675275
"Maracha District",201509,2015-09-01,"2015","West Nile",0.33668958750254
"Maracha District",201510,2015-10-01,"2015","West Nile",0.300024267431279
"Maracha District",201511,2015-11-01,"2015","West Nile",0.312824388436445
"Maracha District",201512,2015-12-01,"2015","West Nile",0.347059319197033
"Terego District",201507,2015-07-01,"2015","West Nile",0.328488886656842
"Kyankwanzi District",201506,2015-06-01,"2015","North Central",0.361187482842217
"Kyankwanzi District",201507,2015-07-01,"2015","North Central",0.317229563469053
"Kyankwanzi District",201508,2015-08-01,"2015","North Central",0.339374694945681
"Kyankwanzi District",201509,2015-09-01,"2015","North Central",0.337700826178571
"Kyankwanzi District",201510,2015-10-01,"2015","North Central",0.318017827054492
"Kyankwanzi District",201511,2015-11-01,"2015","North Central",0.332309195707643
"Kyankwanzi District",201512,2015-12-01,"2015","North Central",0.345357724731318
"Kiboga District",201506,2015-06-01,"2015","North Central",0.0948415918820766
"Kiboga District",201507,2015-07-01,"2015","North Central",0.0856093378805108
"Kiboga District",201508,2015-08-01,"2015","North Central",0.122639882976906
"Kiboga District",201509,2015-09-01,"2015","North Central",0.130996985767892
"Kiboga District",201510,2015-10-01,"2015","North Central",0.158299339443224
"Kiboga District",201511,2015-11-01,"2015","North Central",0.18597678640882
"Kiboga District",201512,2015-12-01,"2015","North Central",0.183036547968384
"Kassanda District",201506,2015-06-01,"2015","North Central",0.183458194508289
"Kassanda District",201507,2015-07-01,"2015","North Central",0.203936917526372
"Kassanda District",201508,2015-08-01,"2015","North Central",0.218746327400007
"Kassanda District",201509,2015-09-01,"2015","North Central",0.218598509608563
"Kassanda District",201510,2015-10-01,"2015","North Central",0.15083230768783
"Kassanda District",201511,2015-11-01,"2015","North Central",0.157726650280459
"Kassanda District",201512,2015-12-01,"2015","North Central",0.209408539535244
"Sembabule District",201506,2015-06-01,"2015","South Central",0.185215172219321
"Sembabule District",201507,2015-07-01,"2015","South Central",0.166176014477905
"Sembabule District",201508,2015-08-01,"2015","South Central",0.182231883003723
"Sembabule District",201509,2015-09-01,"2015","South Central",0.189485694626812
"Sembabule District",201510,2015-10-01,"2015","South Central",0.204797569863538
"Sembabule District",201512,2015-12-01,"2015","South Central",0.208644054393737
"Sembabule District",201511,2015-11-01,"2015","South Central",0.213636043834984
"Kamwenge District",201506,2015-06-01,"2015","Tooro",0.291231768979323
"Kamwenge District",201507,2015-07-01,"2015","Tooro",0.297130080444416
"Kamwenge District",201508,2015-08-01,"2015","Tooro",0.283934631339241
"Kamwenge District",201510,2015-10-01,"2015","Tooro",0.25254697453795
"Kamwenge District",201511,2015-11-01,"2015","Tooro",0.261999762883833
"Kamwenge District",201512,2015-12-01,"2015","Tooro",0.249263047897245
"Kamwenge District",201509,2015-09-01,"2015","Tooro",0.25785078150481
"Kazo District",201509,2015-09-01,"2015","Ankole",0.187366703743644
"Kazo District",201510,2015-10-01,"2015","Ankole",0.176044555739707
"Kazo District",201512,2015-12-01,"2015","Ankole",0.212298763424305
"Kazo District",201506,2015-06-01,"2015","Ankole",0.148801411274491
"Kazo District",201507,2015-07-01,"2015","Ankole",0.168970550851275
"Kazo District",201508,2015-08-01,"2015","Ankole",0.182162016553293
"Kazo District",201511,2015-11-01,"2015","Ankole",0.213135211089114
"Kitagwenda District",201506,2015-06-01,"2015","Tooro",0.214206463084061
"Kitagwenda District",201508,2015-08-01,"2015","Tooro",0.21329155606823
"Kitagwenda District",201509,2015-09-01,"2015","Tooro",0.177573009170325
"Kitagwenda District",201510,2015-10-01,"2015","Tooro",0.243528535652175
"Kitagwenda District",201511,2015-11-01,"2015","Tooro",0.242434478729618
"Kitagwenda District",201512,2015-12-01,"2015","Tooro",0.255792982197766
"Ibanda District",201506,2015-06-01,"2015","Ankole",0.179713644782642
"Ibanda District",201507,2015-07-01,"2015","Ankole",0.149862257176235
"Ibanda District",201508,2015-08-01,"2015","Ankole",0.1772314559879
"Ibanda District",201509,2015-09-01,"2015","Ankole",0.167570242624198
"Ibanda District",201510,2015-10-01,"2015","Ankole",0.204126975803162
"Ibanda District",201511,2015-11-01,"2015","Ankole",0.206595658083435
"Ibanda District",201512,2015-12-01,"2015","Ankole",0.220009453527299
"Kitagwenda District",201507,2015-07-01,"2015","Tooro",0.127592291837439
"Nwoya District",201510,2015-10-01,"2015","Acholi",0.463553152525005
"Nwoya District",201512,2015-12-01,"2015","Acholi",0.540029314740686
"Nwoya District",201511,2015-11-01,"2015","Acholi",0.513404733801121
"Pakwach District",201506,2015-06-01,"2015","West Nile",0.249411115896383
"Pakwach District",201507,2015-07-01,"2015","West Nile",0.218155387405115
"Pakwach District",201508,2015-08-01,"2015","West Nile",0.268630662689167
"Pakwach District",201511,2015-11-01,"2015","West Nile",0.292892060423082
"Pakwach District",201512,2015-12-01,"2015","West Nile",0.283517890237377
"Masindi District",201506,2015-06-01,"2015","Bunyoro",0.29757900316018
"Masindi District",201507,2015-07-01,"2015","Bunyoro",0.273184652644671
"Masindi District",201508,2015-08-01,"2015","Bunyoro",0.275140286534421
"Masindi District",201509,2015-09-01,"2015","Bunyoro",0.256596960732464
"Masindi District",201510,2015-10-01,"2015","Bunyoro",0.270570607708384
"Masindi District",201511,2015-11-01,"2015","Bunyoro",0.27519315422835
"Masindi District",201512,2015-12-01,"2015","Bunyoro",0.301213457315966
"Buliisa District",201506,2015-06-01,"2015","Bunyoro",0.415217270420291
"Buliisa District",201507,2015-07-01,"2015","Bunyoro",0.356137871443854
"Buliisa District",201508,2015-08-01,"2015","Bunyoro",0.472419641221906
"Buliisa District",201509,2015-09-01,"2015","Bunyoro",0.355768881915646
"Buliisa District",201510,2015-10-01,"2015","Bunyoro",0.333668956043644
"Buliisa District",201511,2015-11-01,"2015","Bunyoro",0.32946481631315
"Buliisa District",201512,2015-12-01,"2015","Bunyoro",0.323673781650637
"Pakwach District",201509,2015-09-01,"2015","West Nile",0.20298624159103
"Ntoroko District",201506,2015-06-01,"2015","Tooro",0.300138296987614
"Ntoroko District",201507,2015-07-01,"2015","Tooro",0.168339453130779
"Ntoroko District",201509,2015-09-01,"2015","Tooro",0.14907821540316
"Ntoroko District",201510,2015-10-01,"2015","Tooro",0.117847930328683
"Ntoroko District",201511,2015-11-01,"2015","Tooro",0.104296822399619
"Ntoroko District",201512,2015-12-01,"2015","Tooro",0.115878658003691
"Ntoroko District",201508,2015-08-01,"2015","Tooro",0.166637141046858
"Bundibugyo District",201506,2015-06-01,"2015","Tooro",0.200360297207206
"Bundibugyo District",201507,2015-07-01,"2015","Tooro",0.263212572677265
"Bundibugyo District",201509,2015-09-01,"2015","Tooro",0.382483168622669
"Bundibugyo District",201510,2015-10-01,"2015","Tooro",0.34963910537167
"Bundibugyo District",201511,2015-11-01,"2015","Tooro",0.385171350868249
"Bundibugyo District",201512,2015-12-01,"2015","Tooro",0.374141953440479
"Bundibugyo District",201508,2015-08-01,"2015","Tooro",0.331433439571175
"Kabarole District",201506,2015-06-01,"2015","Tooro",0.185473981060851
"Kabarole District",201507,2015-07-01,"2015","Tooro",0.21190856697476
"Kabarole District",201508,2015-08-01,"2015","Tooro",0.233967641180948
"Kabarole District",201510,2015-10-01,"2015","Tooro",0.204892618367566
"Kabarole District",201511,2015-11-01,"2015","Tooro",0.183520224780003
"Kabarole District",201512,2015-12-01,"2015","Tooro",0.217935870587116
"Kabarole District",201509,2015-09-01,"2015","Tooro",0.21811736901935
"Fort Portal City",201506,2015-06-01,"2015","Tooro",0.285859666708649
"Fort Portal City",201507,2015-07-01,"2015","Tooro",0.293472411764487
"Fort Portal City",201508,2015-08-01,"2015","Tooro",0.37228002258559
"Fort Portal City",201509,2015-09-01,"2015","Tooro",0.323369607715435
"Fort Portal City",201510,2015-10-01,"2015","Tooro",0.38086867505734
"Fort Portal City",201511,2015-11-01,"2015","Tooro",0.316717502297241
"Fort Portal City",201512,2015-12-01,"2015","Tooro",0.344875088124319
"Bunyangabu District",201506,2015-06-01,"2015","Tooro",0.14019911073576
"Bunyangabu District",201507,2015-07-01,"2015","Tooro",0.146215940033092
"Bunyangabu District",201508,2015-08-01,"2015","Tooro",0.201521858093918
"Bunyangabu District",201509,2015-09-01,"2015","Tooro",0.201921390511307
"Bunyangabu District",201510,2015-10-01,"2015","Tooro",0.177590037798987
"Bunyangabu District",201511,2015-11-01,"2015","Tooro",0.172977909655163
"Bunyangabu District",201512,2015-12-01,"2015","Tooro",0.171655657485186
"Kasese District",201506,2015-06-01,"2015","Tooro",0.151038625165753
"Kasese District",201507,2015-07-01,"2015","Tooro",0.172230630908358
"Kasese District",201508,2015-08-01,"2015","Tooro",0.144342085218127
"Kasese District",201509,2015-09-01,"2015","Tooro",0.128943151745794
"Kasese District",201510,2015-10-01,"2015","Tooro",0.152926693122409
"Kasese District",201511,2015-11-01,"2015","Tooro",0.165837249693077
"Kasese District",201512,2015-12-01,"2015","Tooro",0.173549900696724
"Lyantonde District",201506,2015-06-01,"2015","South Central",0.387877133632184
"Lyantonde District",201507,2015-07-01,"2015","South Central",0.413989729404967
"Lyantonde District",201508,2015-08-01,"2015","South Central",0.42761259637845
"Lyantonde District",201509,2015-09-01,"2015","South Central",0.529615846723089
"Lyantonde District",201510,2015-10-01,"2015","South Central",0.42042010818692
"Lyantonde District",201512,2015-12-01,"2015","South Central",0.554787968328891
"Lyantonde District",201511,2015-11-01,"2015","South Central",0.487661060302114
"Lwengo District",201509,2015-09-01,"2015","South Central",0.309251201885569
"Lwengo District",201510,2015-10-01,"2015","South Central",0.332184837272865
"Lwengo District",201512,2015-12-01,"2015","South Central",0.353759025731704
"Kyotera District",201506,2015-06-01,"2015","South Central",0.167939304348825
"Kyotera District",201507,2015-07-01,"2015","South Central",0.185824450340374
"Kyotera District",201508,2015-08-01,"2015","South Central",0.182544474292263
"Kyotera District",201509,2015-09-01,"2015","South Central",0.19541344516865
"Kyotera District",201510,2015-10-01,"2015","South Central",0.173152908098927
"Kyotera District",201512,2015-12-01,"2015","South Central",0.207958413052642
"Kyotera District",201511,2015-11-01,"2015","South Central",0.192611357164994
"Lwengo District",201506,2015-06-01,"2015","South Central",0.282686273617904
"Lwengo District",201507,2015-07-01,"2015","South Central",0.299337318424666
"Lwengo District",201508,2015-08-01,"2015","South Central",0.31555361810512
"Lwengo District",201511,2015-11-01,"2015","South Central",0.365521548164635
"Rakai District",201506,2015-06-01,"2015","South Central",0.295013678378339
"Rakai District",201507,2015-07-01,"2015","South Central",0.28982342267638
"Rakai District",201508,2015-08-01,"2015","South Central",0.339529515560818
"Rakai District",201509,2015-09-01,"2015","South Central",0.336457529561031
"Rakai District",201510,2015-10-01,"2015","South Central",0.28119844309585
"Rakai District",201511,2015-11-01,"2015","South Central",0.331227400963777
"Rakai District",201512,2015-12-01,"2015","South Central",0.353661474345312
"Masaka District",201506,2015-06-01,"2015","South Central",0.108451384036521
"Masaka District",201507,2015-07-01,"2015","South Central",0.112412373905203
"Masaka District",201508,2015-08-01,"2015","South Central",0.130139319643593
"Masaka District",201509,2015-09-01,"2015","South Central",0.152667527497221
"Masaka District",201510,2015-10-01,"2015","South Central",0.15262579071193
"Masaka District",201511,2015-11-01,"2015","South Central",0.165594061241805
"Masaka District",201512,2015-12-01,"2015","South Central",0.170253605435657
"Kapelebyong District",201506,2015-06-01,"2015","Teso",0.28121871319407
"Kapelebyong District",201507,2015-07-01,"2015","Teso",0.338780787792697
"Kapelebyong District",201508,2015-08-01,"2015","Teso",0.351142194500604
"Kapelebyong District",201509,2015-09-01,"2015","Teso",0.358908124096735
"Kapelebyong District",201510,2015-10-01,"2015","Teso",0.363444934787749
"Kapelebyong District",201511,2015-11-01,"2015","Teso",0.348499372594932
"Kapelebyong District",201512,2015-12-01,"2015","Teso",0.344986500049403
"Napak District",201506,2015-06-01,"2015","Karamoja",0.630598609498004
"Napak District",201507,2015-07-01,"2015","Karamoja",0.572423111976762
"Napak District",201508,2015-08-01,"2015","Karamoja",0.467517501824983
"Napak District",201509,2015-09-01,"2015","Karamoja",0.58122868724819
"Napak District",201510,2015-10-01,"2015","Karamoja",0.388195392750918
"Napak District",201511,2015-11-01,"2015","Karamoja",0.575558866218721
"Napak District",201512,2015-12-01,"2015","Karamoja",0.561822221738315
"Katakwi District",201506,2015-06-01,"2015","Teso",0.385492487950176
"Katakwi District",201507,2015-07-01,"2015","Teso",0.384899106782207
"Katakwi District",201508,2015-08-01,"2015","Teso",0.347418301985158
"Katakwi District",201509,2015-09-01,"2015","Teso",0.402924269162896
"Katakwi District",201510,2015-10-01,"2015","Teso",0.333734447668072
"Katakwi District",201511,2015-11-01,"2015","Teso",0.316864443028398
"Katakwi District",201512,2015-12-01,"2015","Teso",0.232112031764959
"Amuria District",201508,2015-08-01,"2015","Teso",0.309546500106716
"Amuria District",201509,2015-09-01,"2015","Teso",0.325688872441718
"Amuria District",201510,2015-10-01,"2015","Teso",0.329949653264578
"Amuria District",201511,2015-11-01,"2015","Teso",0.313220765385884
"Amuria District",201512,2015-12-01,"2015","Teso",0.32744688248943
"Amuria District",201507,2015-07-01,"2015","Teso",0.322104303124608
"Amuria District",201506,2015-06-01,"2015","Teso",0.310793787262469
